,Unnamed: 0,Unnamed: 0.1,text,term,polarity,polarity_id,label,question,answer
178,178,182.0,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.,vga port,positive,1,1,what is the sentiment of vga port,The sentiment is positive
179,179,183.0,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.,screen,neutral,0,1,what is the sentiment of screen,The sentiment is neutral
180,180,184.0,Another thing I might add is the battery life is excellent.,battery life,positive,1,1,what is the sentiment of battery life,The sentiment is positive
181,181,185.0,"One drawback, I wish the keys were backlit.",keys,negative,2,1,what is the sentiment of keys,The sentiment is negative
182,182,186.0,"Acer was no help and Garmin could not determine the problem(after spending about 2 hours with me), so I returned it and purchased a Toshiba R700 that seems even nicer and I was able to load all of my software with no problem.",software,positive,1,1,what is the sentiment of software,The sentiment is positive
183,183,187.0,I wish the volume could be louder and the mouse didnt break after only a month.,volume,negative,2,1,what is the sentiment of volume,The sentiment is negative
184,184,188.0,I wish the volume could be louder and the mouse didnt break after only a month.,mouse,negative,2,1,what is the sentiment of mouse,The sentiment is negative
185,185,189.0,"I play a lot of casual games online, and the touchpad is very responsive.",touchpad,positive,1,1,what is the sentiment of touchpad,The sentiment is positive
186,186,190.0,"Granted, it's still a very new laptop but in comparison to my previous laptops and desktops, my Mac boots up noticeably quicker.",boots up,positive,1,1,what is the sentiment of boots up,The sentiment is positive
187,187,191.0,It caught a virus that completely wiped out my hard drive in a matter of hours.,hard drive,negative,2,1,what is the sentiment of hard drive,The sentiment is negative
188,188,192.0,"It is everything I'd hoped it would be from a look and feel standpoint, but somehow a bit more sturdy.",look and feel standpoint,positive,1,1,what is the sentiment of look and feel standpoint,The sentiment is positive
189,189,193.0,the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,safari,negative,2,1,what is the sentiment of safari,The sentiment is negative
190,190,194.0,the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,safari,negative,2,1,what is the sentiment of safari,The sentiment is negative
191,191,195.0,the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.,Mozzilla firfox,positive,1,1,what is the sentiment of Mozzilla firfox,The sentiment is positive
192,192,196.0,"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.",Bluetooth,negative,2,1,what is the sentiment of Bluetooth,The sentiment is negative
193,193,197.0,"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.",fingerprint reader driver,negative,2,1,what is the sentiment of fingerprint reader driver,The sentiment is negative
194,194,198.0,"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.",software,negative,2,1,what is the sentiment of software,The sentiment is negative
195,195,199.0,"Great battery, speed, display.",battery,positive,1,1,what is the sentiment of battery,The sentiment is positive
196,196,200.0,"Great battery, speed, display.",speed,positive,1,1,what is the sentiment of speed,The sentiment is positive
197,197,201.0,"Great battery, speed, display.",display,positive,1,1,what is the sentiment of display,The sentiment is positive
198,198,202.0,"The delivery was fast, and I would not hesitate to purchase this laptop again.",delivery,positive,1,1,what is the sentiment of delivery,The sentiment is positive
199,199,203.0,I've been impressed with the battery life and the performance for such a small amount of memory.,battery life,positive,1,1,what is the sentiment of battery life,The sentiment is positive
200,200,204.0,I've been impressed with the battery life and the performance for such a small amount of memory.,performance,positive,1,1,what is the sentiment of performance,The sentiment is positive
201,201,205.0,I've been impressed with the battery life and the performance for such a small amount of memory.,memory,negative,2,1,what is the sentiment of memory,The sentiment is negative
202,202,206.0,"It's applications are terrific, including the replacements for Microsoft office.",applications,positive,1,1,what is the sentiment of applications,The sentiment is positive
203,203,207.0,"It's applications are terrific, including the replacements for Microsoft office.",Microsoft office,positive,1,1,what is the sentiment of Microsoft office,The sentiment is positive
204,204,208.0,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",Resolution,negative,2,1,what is the sentiment of Resolution,The sentiment is negative
205,205,209.0,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",appearance,negative,2,1,what is the sentiment of appearance,The sentiment is negative
206,206,210.0,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",cooling system,negative,2,1,what is the sentiment of cooling system,The sentiment is negative
207,207,211.0,"they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.",graphics card,negative,2,1,what is the sentiment of graphics card,The sentiment is negative
208,208,212.0,"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",built-in webcam,negative,2,1,what is the sentiment of built-in webcam,The sentiment is negative
209,209,213.0,"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",built-in mic,negative,2,1,what is the sentiment of built-in mic,The sentiment is negative
210,210,214.0,"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",cam,negative,2,1,what is the sentiment of cam,The sentiment is negative
211,211,215.0,"I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.",mic,negative,2,1,what is the sentiment of mic,The sentiment is negative
