,Unnamed: 0,text,term,polarity,polarity_id,label
263,268.0,I especially like the keyboard which has chiclet type keys.,keys,positive,1,1
264,270.0,Runs Hot  I thought we were paying for quality in our decision to buy an Apple product.,quality,negative,2,1
265,271.0,"For the not so good, I got the stock screen - which is VERY glossy.",stock screen,negative,2,1
266,272.0,The gray color was a good choice.,gray color,positive,1,1
267,273.0,I would like to have volume buttons rather than the adjustment that is on the front.,volume buttons,negative,2,1
268,274.0,The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.,processor,negative,2,1
269,275.0,The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.,computing,negative,2,1
270,276.0,I bought a protector for my key pad and it works great :),protector,neutral,0,1
271,277.0,I bought a protector for my key pad and it works great :),key pad,positive,1,1
272,278.0,The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation!,magnetic plug-in power charging power cord,positive,1,1
273,279.0,It seems they could have updated XP and done without creating Vista.,XP,positive,1,1
274,280.0,It seems they could have updated XP and done without creating Vista.,Vista,negative,2,1
275,281.0,"  It is easy to use, fast and has great graphics for the money.",graphics,positive,1,1
276,282.0,"  It is easy to use, fast and has great graphics for the money.",use,positive,1,1
277,283.0,I like how the Mac OS is so simple and easy to use.,Mac OS,positive,1,1
278,284.0,I like how the Mac OS is so simple and easy to use.,use,positive,1,1
279,285.0,"While Apple's saving grace is the fact that they at least stand behind their products, and their support is great, it would be nice if their products were more reliable to justify the premium.",support,positive,1,1
280,286.0,"I was ready to take it back for a refund, but the Geek Squad camed through and pointed me in the right direction to get it fixed.",Geek Squad,positive,1,1
281,287.0,only good thing is the graphics quality.,graphics quality,positive,1,1
282,288.0,"The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.",Appleworks,negative,2,1
283,289.0,"The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.",browser,negative,2,1
284,290.0,The paint wears off easily due to the keyboard being farther back than usual.,paint,negative,2,1
285,291.0,The paint wears off easily due to the keyboard being farther back than usual.,keyboard,negative,2,1
286,292.0,I had purchased it from a major electronics store and took it to their service department to find out what the problem was.,service department,neutral,0,1
287,293.0,The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.,warrenty,positive,1,1
288,294.0,The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.,warrentys,negative,2,1
289,295.0,I always use a backup hard disk to store important files at all times.,hard disk,neutral,0,1
290,296.0,"They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!",CD drive,negative,2,1
291,297.0,"They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!",running,negative,2,1
292,298.0,But the screen size is not that bad for email and web browsing.,screen size,positive,1,1
293,299.0,But the screen size is not that bad for email and web browsing.,web browsing,neutral,0,1
294,300.0,Once I removed all the software the laptop loads in 15-20 seconds.,software,negative,2,1
295,301.0,Once I removed all the software the laptop loads in 15-20 seconds.,loads,neutral,0,1
296,302.0,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,trackpad,negative,2,1
297,303.0,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,external mouse,neutral,0,1
298,304.0,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,trackpad,negative,2,1
299,305.0,This computer doesn't do that well with certain games it can't play some and it becomes too hot while playing games.,games,negative,2,1
300,306.0,"Obviously one of the most important features of any computer is the ""human interface.",features,neutral,0,1
301,307.0,"Obviously one of the most important features of any computer is the ""human interface.",human interface,neutral,0,1
302,308.0,"Yeah, of course smarty pants ""fix it now"")Software - Compared to the early 2011 edition I did see inbuilt applications crashing and it prompted me to send the report to Apple (which I promptly did).",inbuilt applications,negative,2,1
303,309.0,"Yeah, of course smarty pants ""fix it now"")Software - Compared to the early 2011 edition I did see inbuilt applications crashing and it prompted me to send the report to Apple (which I promptly did).",Software,negative,2,1
304,310.0,The body is a bit cheaply made so it will be interesting to see how long it holds up.,body,negative,2,1
305,311.0,The i5 blows my desktop out of the water when it comes to rendering videos.,i5,negative,2,1
306,312.0,"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.",antivirus software,neutral,0,1
307,313.0,"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.",firewall,neutral,0,1
308,314.0,"Am very glad I bought it, great netbook, low price.",price,positive,1,1
309,315.0,The Apple team also assists you very nicely when choosing which computer is right for you :),Apple team,positive,1,1
310,316.0,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,negative,2,1
311,317.0,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,negative,2,1
312,318.0,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",operating system,neutral,0,1
313,319.0,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,negative,2,1
314,320.0,The video chat is the only thing that is iffy about it but im sure once they unpdate the next version on the macbook book the quality of it will be better.,video chat,negative,2,1
