,Unnamed: 0,text,term,polarity,polarity_id,label,question,answer
200,200,"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.",food,negative,0,1,what is the sentiment of food,The sentiment is negative
201,201,Hats off to the chef.,chef,positive,1,1,what is the sentiment of chef,The sentiment is positive
202,202,"Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.",Service,negative,0,1,what is the sentiment of Service,The sentiment is negative
203,203,"Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.",teapot,positive,1,1,what is the sentiment of teapot,The sentiment is positive
204,204,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",pizza,positive,1,1,what is the sentiment of pizza,The sentiment is positive
205,205,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",fresh mozzarella,positive,1,1,what is the sentiment of fresh mozzarella,The sentiment is positive
206,206,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",cheese,negative,0,1,what is the sentiment of cheese,The sentiment is negative
207,207,Its an excellent place to relax and the food is one of the best in the city of New York.,place,positive,1,1,what is the sentiment of place,The sentiment is positive
208,208,Its an excellent place to relax and the food is one of the best in the city of New York.,food,positive,1,1,what is the sentiment of food,The sentiment is positive
209,209,"service is friendly, and never had a problem walking in and getting a table.",service,positive,1,1,what is the sentiment of service,The sentiment is positive
210,210,"service is friendly, and never had a problem walking in and getting a table.",getting a table,positive,1,1,what is the sentiment of getting a table,The sentiment is positive
211,211,The atmosphere was crowded but it was a great bistro-type vibe.,bistro-type vibe,positive,1,1,what is the sentiment of bistro-type vibe,The sentiment is positive
212,212,"First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.",waitress,negative,0,1,what is the sentiment of waitress,The sentiment is negative
213,213,"First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.",tables,neutral,2,1,what is the sentiment of tables,The sentiment is neutral
214,214,The food was bland oily.,food,negative,0,1,what is the sentiment of food,The sentiment is negative
215,215,"What is even better, is that the prices are very affordable as well, and the food is really good.",prices,positive,1,1,what is the sentiment of prices,The sentiment is positive
216,216,"What is even better, is that the prices are very affordable as well, and the food is really good.",food,positive,1,1,what is the sentiment of food,The sentiment is positive
217,217,The fish is fresh but the variety of fish is nothing out of ordinary.,fish,positive,1,1,what is the sentiment of fish,The sentiment is positive
218,218,The fish is fresh but the variety of fish is nothing out of ordinary.,variety of fish,negative,0,1,what is the sentiment of variety of fish,The sentiment is negative
219,219,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",pesto pizza,positive,1,1,what is the sentiment of pesto pizza,The sentiment is positive
220,220,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",house salad,positive,1,1,what is the sentiment of house salad,The sentiment is positive
221,221,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",bottle of wine,positive,1,1,what is the sentiment of bottle of wine,The sentiment is positive
222,222,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",meal,positive,1,1,what is the sentiment of meal,The sentiment is positive
223,223,"And Kruno, the beverage manager is the best bartender I have yet to come across.",bartender,positive,1,1,what is the sentiment of bartender,The sentiment is positive
224,224,"And Kruno, the beverage manager is the best bartender I have yet to come across.",beverage manager,positive,1,1,what is the sentiment of beverage manager,The sentiment is positive
225,225,"Ambiance and music funky, which I enjoy.",Ambiance,positive,1,1,what is the sentiment of Ambiance,The sentiment is positive
226,226,"Ambiance and music funky, which I enjoy.",music,positive,1,1,what is the sentiment of music,The sentiment is positive
227,227,"The food, drinks and service are clearly among the best in the city.",food,positive,1,1,what is the sentiment of food,The sentiment is positive
228,228,"The food, drinks and service are clearly among the best in the city.",drinks,positive,1,1,what is the sentiment of drinks,The sentiment is positive
229,229,"The food, drinks and service are clearly among the best in the city.",service,positive,1,1,what is the sentiment of service,The sentiment is positive
230,230,I went there in late afternoon for some bite size food and refleshment with my date.,food,neutral,2,1,what is the sentiment of food,The sentiment is neutral
231,231,I went there in late afternoon for some bite size food and refleshment with my date.,refleshment,neutral,2,1,what is the sentiment of refleshment,The sentiment is neutral
232,232,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",ambiance,positive,1,1,what is the sentiment of ambiance,The sentiment is positive
233,233,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",service,positive,1,1,what is the sentiment of service,The sentiment is positive
234,234,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",foods,positive,1,1,what is the sentiment of foods,The sentiment is positive
235,235,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",tastes,positive,1,1,what is the sentiment of tastes,The sentiment is positive
236,236,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",sommlier,positive,1,1,what is the sentiment of sommlier,The sentiment is positive
237,237,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",captain,positive,1,1,what is the sentiment of captain,The sentiment is positive
